ID,Name,Type 1,Type 2,Abilities,HiddenAbility,Generation,Hp,Attack,Defense,SpecialAttack,SpecialDefense,Speed,TotalStats,Weight,Height,GenderProbM,Category,CatchRate,EggCycles,EggGroup,LevelingRate,BaseFriendship,IsLegendary,IsMythical,IsUltraBeast,HasMega,EvoStage,TotalEvoStages,PreevoName,DamageFromNormal,DamageFromFighting,DamageFromFlying,DamageFromPoison,DamageFromGround,DamageFromRock,DamageFromBug,DamageFromGhost,DamageFromSteel,DamageFromFire,DamageFromWater,DamageFromGrass,DamageFromElectric,DamageFromPsychic,DamageFromIce,DamageFromDragon,DamageFromDark,DamageFromFairy 
409.0,Salamence,Dragon,Flying,['Intimidate'],['Moxie'],III,95.0,135.0,80.0,110.0,80.0,100.0,700.0,102.6,1.5,0.5,Dragon Pokémon,45.0,40.0,['Dragon'],"Slow
",35.0,0.0,0.0,0.0,1.0,3.0,3.0,Shelgon,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0
410.0,Mega Salamence,Dragon,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,Beldum,Steel,Psychic,['Clear Body'],['Light Metal'],III,40.0,55.0,80.0,35.0,60.0,30.0,300.0,95.2,0.6,-,Iron Ball Pokémon,3.0,40.0,['Mineral'],"Slow
",35.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5
412.0,Metang,Steel,Psychic,['Clear Body'],['Light Metal'],III,60.0,75.0,100.0,55.0,80.0,50.0,420.0,202.5,1.2,-,Iron Claw Pokémon,3.0,40.0,['Mineral'],"Slow
",35.0,0.0,0.0,0.0,0.0,2.0,3.0,Beldum,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5
413.0,Metagross,Steel,Psychic,['Clear Body'],['Light Metal'],III,80.0,135.0,130.0,95.0,90.0,70.0,700.0,550.0,1.6,-,Iron Leg Pokémon,3.0,40.0,['Mineral'],"Slow
",35.0,0.0,0.0,0.0,1.0,3.0,3.0,Metang,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5
414.0,Mega Metagross,Steel,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415.0,Regirock,Rock,,['Clear Body'],['Sturdy'],III,80.0,100.0,200.0,50.0,100.0,50.0,580.0,230.0,1.7,-,Rock Peak Pokémon,3.0,80.0,-,"Slow
",35.0,1.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
416.0,Regice,Ice,,['Clear Body'],['Ice Body'],III,80.0,50.0,100.0,100.0,200.0,50.0,580.0,175.0,1.8,-,Iceberg Pokémon,3.0,80.0,-,"Slow
",35.0,1.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
417.0,Registeel,Steel,,['Clear Body'],['Light Metal'],III,80.0,75.0,150.0,75.0,150.0,50.0,580.0,205.0,1.9,-,Iron Pokémon,3.0,80.0,-,"Slow
",35.0,1.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
418.0,Latias,Dragon,Psychic,['Levitate'],[],III,80.0,80.0,90.0,110.0,130.0,110.0,700.0,40.0,1.4,0.0,Eon Pokémon,3.0,120.0,-,"Slow
",90.0,1.0,0.0,0.0,1.0,1.0,1.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0
419.0,Mega Latias,Dragon,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420.0,Latios,Dragon,Psychic,['Levitate'],[],III,80.0,90.0,80.0,130.0,110.0,110.0,700.0,60.0,2.0,1.0,Eon Pokémon,3.0,120.0,-,"Slow
",90.0,1.0,0.0,0.0,1.0,1.0,1.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0
421.0,Mega Latios,Dragon,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422.0,Kyogre,Water,,['Drizzle'],[],III,100.0,100.0,90.0,150.0,140.0,90.0,770.0,352.0,4.5,-,Sea Basin Pokémon,3.0,120.0,-,"Slow
",0.0,1.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
423.0,Primal Kyogre,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424.0,Groudon,Ground,,['Drought'],[],III,100.0,150.0,140.0,100.0,90.0,90.0,770.0,950.0,3.5,-,Continent Pokémon,3.0,120.0,-,"Slow
",0.0,1.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
425.0,Primal Groudon,Ground,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426.0,Rayquaza,Dragon,Flying,['Air Lock'],[],III,105.0,150.0,90.0,150.0,90.0,95.0,780.0,206.5,7.0,-,Sky High Pokémon,3.0,120.0,-,"Slow
",0.0,1.0,0.0,0.0,1.0,1.0,1.0,No Preevolution,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0
427.0,Mega Rayquaza,Dragon,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.0,Jirachi,Steel,Psychic,['Serene Grace'],[],III,100.0,100.0,100.0,100.0,100.0,100.0,600.0,1.1,0.3,-,Wish Pokémon,3.0,120.0,-,"Slow
",100.0,0.0,1.0,0.0,0.0,1.0,1.0,No Preevolution,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5
429.0,Deoxys Normal Forme,Psychic,,['Pressure'],[],III,50.0,150.0,50.0,150.0,50.0,150.0,600.0,60.8,1.7,-,DNA Pokémon,3.0,120.0,-,"Slow
",0.0,0.0,1.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
430.0,DeoxysAttack Forme,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.0,Deoxys Defense Forme,Psychic,,['Pressure'],[],III,50.0,70.0,160.0,70.0,160.0,90.0,600.0,60.8,1.7,-,DNA Pokémon,3.0,120.0,-,"Slow
",0.0,0.0,1.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
432.0,Deoxys Speed Forme,Psychic,,['Pressure'],[],III,50.0,95.0,90.0,95.0,90.0,180.0,600.0,60.8,1.7,-,DNA Pokémon,3.0,120.0,-,"Slow
",0.0,0.0,1.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
433.0,Turtwig,Grass,,['Overgrow'],['Shell Armor'],IV,55.0,68.0,64.0,45.0,55.0,31.0,318.0,10.2,0.4,0.875,Tiny Leaf Pokémon,45.0,20.0,['Monster' 'Grass'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
434.0,Grotle,Grass,,['Overgrow'],['Shell Armor'],IV,75.0,89.0,85.0,55.0,65.0,36.0,405.0,97.0,1.1,0.875,Grove Pokémon,45.0,20.0,['Monster' 'Grass'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Turtwig,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
435.0,Torterra,Grass,Ground,['Overgrow'],['Shell Armor'],IV,95.0,109.0,105.0,75.0,85.0,56.0,525.0,310.0,2.2,0.875,Continent Pokémon,45.0,20.0,['Monster' 'Grass'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Grotle,1.0,1.0,2.0,1.0,0.5,0.5,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0
436.0,Chimchar,Fire,,['Blaze'],['Iron Fist'],IV,44.0,58.0,44.0,58.0,44.0,61.0,309.0,6.2,0.5,0.875,Chimp Pokémon,45.0,20.0,['Field' 'Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
437.0,Monferno,Fire,Fighting,['Blaze'],['Iron Fist'],IV,64.0,78.0,52.0,78.0,52.0,81.0,405.0,22.0,0.9,0.875,Playful Pokémon,45.0,20.0,['Field' 'Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Chimchar,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
438.0,Infernape,Fire,Fighting,['Blaze'],['Iron Fist'],IV,76.0,104.0,71.0,104.0,71.0,108.0,534.0,55.0,1.2,0.875,Flame Pokémon,45.0,20.0,['Field' 'Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Monferno,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
439.0,Piplup,Water,,['Torrent'],['Competitive'],IV,53.0,51.0,53.0,61.0,56.0,40.0,314.0,5.2,0.4,0.875,Penguin Pokémon,45.0,20.0,['Water 1' 'Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
440.0,Prinplup,Water,,['Torrent'],['Competitive'],IV,64.0,66.0,68.0,81.0,76.0,50.0,405.0,23.0,0.8,0.875,Penguin Pokémon,45.0,20.0,['Water 1' 'Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Piplup,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
441.0,Empoleon,Water,Steel,['Torrent'],['Competitive'],IV,84.0,86.0,88.0,111.0,101.0,60.0,530.0,84.5,1.7,0.875,Emperor Pokémon,45.0,20.0,['Water 1' 'Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Prinplup,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.25,1.0,0.5,1.0,2.0,0.5,0.25,0.5,1.0,0.5
442.0,Starly,Normal,Flying,['Keen Eye'],[],IV,40.0,55.0,30.0,30.0,30.0,60.0,245.0,2.0,0.3,0.5,Starling Pokémon,255.0,15.0,['Flying'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
443.0,Staravia,Normal,Flying,['Intimidate'],['Reckless'],IV,55.0,75.0,50.0,40.0,40.0,80.0,340.0,15.5,0.6,0.5,Starling Pokémon,120.0,15.0,['Flying'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Starly,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
444.0,Staraptor,Normal,Flying,['Intimidate'],['Reckless'],IV,85.0,120.0,70.0,50.0,60.0,100.0,485.0,24.9,1.2,0.5,Predator Pokémon,45.0,15.0,['Flying'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Staravia,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
445.0,Bidoof,Normal,,"['Simple', 'Unaware']",['Moody'],IV,59.0,45.0,40.0,35.0,40.0,31.0,250.0,20.0,0.5,0.5,Plump Mouse Pokémon,255.0,15.0,['Water 1' 'Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
446.0,Bibarel,Normal,Water,"['Simple', 'Unaware']",['Moody'],IV,79.0,85.0,60.0,55.0,60.0,71.0,410.0,31.5,1.0,0.5,Beaver Pokémon,127.0,15.0,['Water 1' 'Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Bidoof,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
447.0,Kricketot,Bug,,['Shed Skin'],['Run Away'],IV,37.0,25.0,41.0,25.0,41.0,25.0,194.0,2.2,0.3,0.5,Cricket Pokémon,255.0,15.0,['Bug'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
448.0,Kricketune,Bug,,['Swarm'],['Technician'],IV,77.0,85.0,51.0,55.0,51.0,65.0,384.0,25.5,1.0,0.5,Cricket Pokémon,45.0,15.0,['Bug'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Kricketot,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
449.0,Shinx,Electric,,"['Rivalry', 'Intimidate']",['Guts'],IV,45.0,65.0,34.0,40.0,34.0,45.0,263.0,9.5,0.5,0.5,Flash Pokémon,235.0,20.0,['Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
450.0,Luxio,Electric,,"['Rivalry', 'Intimidate']",['Guts'],IV,60.0,85.0,49.0,60.0,49.0,60.0,363.0,30.5,0.9,0.5,Spark Pokémon,120.0,20.0,['Field'],"Medium Slow
",100.0,0.0,0.0,0.0,0.0,2.0,3.0,Shinx,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
451.0,Luxray,Electric,,"['Rivalry', 'Intimidate']",['Guts'],IV,80.0,120.0,79.0,95.0,79.0,70.0,523.0,42.0,1.4,0.5,Gleam Eyes Pokémon,45.0,20.0,['Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Luxio,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
452.0,Budew,Grass,Poison,"['Natural Cure', 'Poison Point']",['Leaf Guard'],IV,40.0,30.0,35.0,50.0,70.0,55.0,280.0,1.2,0.2,0.5,Bud Pokémon,255.0,20.0,-,"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
453.0,Roserade,Grass,Poison,"['Natural Cure', 'Poison Point']",['Technician'],IV,60.0,70.0,65.0,125.0,105.0,90.0,515.0,14.5,0.9,0.5,Bouquet Pokémon,75.0,20.0,['Fairy' 'Grass'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Roselia,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
454.0,Cranidos,Rock,,['Mold Breaker'],['Sheer Force'],IV,67.0,125.0,40.0,30.0,30.0,58.0,350.0,31.5,0.9,0.875,Head Butt Pokémon,45.0,30.0,['Monster'],"Erratic
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
455.0,Rampardos,Rock,,['Mold Breaker'],['Sheer Force'],IV,97.0,165.0,60.0,65.0,50.0,58.0,495.0,102.5,1.6,0.875,Head Butt Pokémon,45.0,30.0,['Monster'],"Erratic
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Cranidos,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
456.0,Shieldon,Rock,Steel,['Sturdy'],['Soundproof'],IV,30.0,42.0,118.0,42.0,88.0,30.0,350.0,57.0,0.5,0.875,Shield Pokémon,45.0,30.0,['Monster'],"Erratic
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
457.0,Bastiodon,Rock,Steel,['Sturdy'],['Soundproof'],IV,60.0,52.0,168.0,47.0,138.0,30.0,495.0,149.5,1.3,0.875,Shield Pokémon,45.0,30.0,['Monster'],"Erratic
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Shieldon,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
458.0,Burmy,Bug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.0,Wormadam Plant Cloak,Bug,Grass,['Anticipation'],['Overcoat'],IV,60.0,59.0,85.0,79.0,105.0,36.0,424.0,6.5,0.5,0.0,Bagworm Pokémon,45.0,15.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Burmy Plant Cloak,1.0,0.5,4.0,2.0,0.25,2.0,2.0,1.0,1.0,4.0,0.5,0.25,0.5,1.0,2.0,1.0,1.0,1.0
460.0,Wormadam Sandy Cloak,Bug,Ground,['Anticipation'],['Overcoat'],IV,60.0,79.0,105.0,59.0,85.0,36.0,424.0,6.5,0.5,0.0,Bagworm Pokémon,45.0,15.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Burmy Sandy Cloak,1.0,0.5,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
461.0,Wormadam Trash Cloak,Bug,Steel,['Anticipation'],['Overcoat'],IV,60.0,69.0,95.0,69.0,95.0,36.0,424.0,6.5,0.5,0.0,Bagworm Pokémon,45.0,15.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Burmy Trash Cloak,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5
462.0,Mothim,Bug,Flying,['Swarm'],['Tinted Lens'],IV,70.0,94.0,50.0,94.0,50.0,66.0,424.0,23.3,0.9,1.0,Moth Pokémon,45.0,15.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Burmy,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
463.0,Combee,Bug,Flying,['Honey Gather'],['Hustle'],IV,30.0,30.0,42.0,30.0,42.0,70.0,244.0,5.5,0.3,0.875,Tiny Bee Pokémon,120.0,15.0,['Bug'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
464.0,Vespiquen,Bug,Flying,['Pressure'],['Unnerve'],IV,70.0,80.0,102.0,80.0,102.0,40.0,474.0,38.5,1.2,0.0,Beehive Pokémon,45.0,15.0,['Bug'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Combee,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
465.0,Pachirisu,Electric,,"['Run Away', 'Pickup']",['Volt Absorb'],IV,60.0,45.0,70.0,45.0,90.0,95.0,405.0,3.9,0.4,0.5,EleSquirrel Pokémon,200.0,10.0,['Field' 'Fairy'],"Medium Fast
",100.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
466.0,Buizel,Water,,['Swift Swim'],['Water Veil'],IV,55.0,65.0,35.0,60.0,30.0,85.0,330.0,29.5,0.7,0.5,Sea Weasel Pokémon,190.0,20.0,['Water 1' 'Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
467.0,Floatzel,Water,,['Swift Swim'],['Water Veil'],IV,85.0,105.0,55.0,85.0,50.0,115.0,495.0,33.5,1.1,0.5,Sea Weasel Pokémon,75.0,20.0,['Water 1' 'Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Buizel,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
468.0,Cherubi,Grass,,['Chlorophyll'],[],IV,45.0,35.0,45.0,62.0,53.0,35.0,275.0,3.3,0.4,0.5,Cherry Pokémon,190.0,20.0,['Fairy' 'Grass'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
469.0,Cherrim,Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.0,Shellos,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471.0,Gastrodon,Water,Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472.0,Ambipom,Normal,,"['Technician', 'Pickup']",['Skill Link'],IV,75.0,100.0,66.0,60.0,66.0,115.0,482.0,20.3,1.2,0.5,Long Tail Pokémon,45.0,20.0,['Field'],"Fast
",100.0,0.0,0.0,0.0,0.0,2.0,2.0,Aipom,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
473.0,Drifloon,Ghost,Flying,"['Aftermath', 'Unburden']",['Flare Boost'],IV,90.0,50.0,34.0,60.0,44.0,70.0,348.0,1.2,0.4,0.5,Balloon Pokémon,125.0,30.0,['Amorphous'],"Fluctuating
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.0,0.0,1.0,0.5,0.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0
474.0,Drifblim,Ghost,Flying,"['Aftermath', 'Unburden']",['Flare Boost'],IV,150.0,80.0,44.0,90.0,54.0,80.0,498.0,15.0,1.2,0.5,Blimp Pokémon,60.0,30.0,['Amorphous'],"Fluctuating
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Drifloon,0.0,0.0,1.0,0.5,0.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0
475.0,Buneary,Normal,,"['Run Away', 'Klutz']",['Limber'],IV,55.0,66.0,44.0,44.0,56.0,85.0,350.0,5.5,0.4,0.5,Rabbit Pokémon,190.0,20.0,['Field' 'Human-Like'],"Medium Fast
",0.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
476.0,Lopunny,Normal,,"['Cute Charm', 'Klutz']",['Limber'],IV,65.0,76.0,84.0,54.0,96.0,105.0,580.0,33.3,1.2,0.5,Rabbit Pokémon,60.0,20.0,['Field' 'Human-Like'],"Medium Fast
",140.0,0.0,0.0,0.0,1.0,2.0,2.0,Buneary,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
477.0,Mega Lopunny,Normal,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478.0,Mismagius,Ghost,,['Levitate'],[],IV,60.0,60.0,60.0,105.0,105.0,105.0,495.0,4.4,0.9,0.5,Magical Pokémon,45.0,25.0,['Amorphous'],"Fast
",35.0,0.0,0.0,0.0,0.0,2.0,2.0,Misdreavus,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
479.0,Honchkrow,Dark,Flying,"['Insomnia', 'Super Luck']",['Moxie'],IV,100.0,125.0,52.0,105.0,52.0,71.0,505.0,27.3,0.9,0.5,Big Boss Pokémon,30.0,20.0,['Flying'],"Medium Slow
",35.0,0.0,0.0,0.0,0.0,2.0,2.0,Murkrow,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0
480.0,Glameow,Normal,,"['Limber', 'Own Tempo']",['Keen Eye'],IV,49.0,55.0,42.0,42.0,37.0,85.0,310.0,3.9,0.5,0.25,Catty Pokémon,190.0,20.0,['Field'],"Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
